id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,queue pressure,41,24,7,91,366,ship,baseline,monotonic-signal
g002,retry load,86,56,29,21,382,ship,edge,drag-penalty
g003,worker slack,112,39,21,39,520,ship,recovery,confidence-floor
g004,session drift,85,68,39,90,500,ship,negative,lane-boundary
g005,queue pressure,31,15,8,34,190,watch,baseline,monotonic-signal
g006,retry load,95,26,36,97,482,ship,edge,drag-penalty
g007,worker slack,87,69,9,47,544,ship,recovery,confidence-floor
g008,session drift,86,23,39,69,372,ship,negative,lane-boundary
g009,queue pressure,45,73,14,85,440,ship,baseline,monotonic-signal
g010,retry load,116,65,24,54,606,ship,edge,drag-penalty
g011,worker slack,111,64,9,43,622,ship,recovery,confidence-floor
g012,session drift,112,66,24,42,568,ship,negative,lane-boundary
g013,queue pressure,116,69,39,89,624,ship,baseline,monotonic-signal
g014,retry load,34,73,42,74,262,ship,edge,drag-penalty
g015,worker slack,84,8,24,28,312,ship,recovery,confidence-floor
g016,session drift,69,48,17,96,496,ship,negative,lane-boundary
g017,queue pressure,65,35,15,48,366,ship,baseline,monotonic-signal
g018,retry load,110,66,15,29,570,ship,edge,drag-penalty
g019,worker slack,48,14,17,67,286,ship,recovery,confidence-floor
g020,session drift,65,26,40,90,332,ship,negative,lane-boundary
g021,queue pressure,33,34,11,20,196,watch,baseline,monotonic-signal
g022,retry load,108,41,40,38,430,ship,edge,drag-penalty
g023,worker slack,61,47,35,89,376,ship,recovery,confidence-floor
g024,session drift,41,52,34,33,198,watch,negative,lane-boundary
g025,queue pressure,79,29,14,96,510,ship,baseline,monotonic-signal
g026,retry load,57,48,6,46,392,ship,edge,drag-penalty
g027,worker slack,50,60,24,68,360,ship,recovery,confidence-floor
g028,session drift,50,69,35,84,366,ship,negative,lane-boundary
g029,queue pressure,97,41,21,53,492,ship,baseline,monotonic-signal
g030,retry load,36,29,36,42,142,watch,edge,drag-penalty
g031,worker slack,53,61,24,41,320,ship,recovery,confidence-floor
g032,session drift,82,44,41,88,428,ship,negative,lane-boundary
g033,queue pressure,39,73,9,73,412,ship,baseline,monotonic-signal
g034,retry load,65,20,36,27,210,ship,edge,drag-penalty
g035,worker slack,38,31,9,95,368,ship,recovery,confidence-floor
g036,session drift,72,74,24,47,434,ship,negative,lane-boundary
g037,queue pressure,48,28,27,28,196,watch,baseline,monotonic-signal
g038,retry load,40,8,9,66,272,ship,edge,drag-penalty
g039,worker slack,39,70,44,89,298,ship,recovery,confidence-floor
g040,session drift,86,69,42,105,524,ship,negative,lane-boundary
g041,queue pressure,69,71,42,37,324,ship,baseline,monotonic-signal
g042,retry load,64,74,44,88,404,ship,edge,drag-penalty
g043,worker slack,65,8,25,32,240,ship,recovery,confidence-floor
g044,session drift,69,13,38,95,340,ship,negative,lane-boundary
g045,queue pressure,75,53,25,45,396,ship,baseline,monotonic-signal
g046,retry load,37,40,20,67,282,ship,edge,drag-penalty
g047,worker slack,110,71,19,83,672,ship,recovery,confidence-floor
g048,session drift,106,19,41,52,402,ship,negative,lane-boundary
g049,queue pressure,63,31,33,41,264,ship,baseline,monotonic-signal
g050,retry load,89,39,9,40,478,ship,edge,drag-penalty
g051,worker slack,106,46,20,87,610,ship,recovery,confidence-floor
g052,session drift,74,52,6,72,520,ship,negative,lane-boundary
g053,queue pressure,61,57,21,26,326,ship,baseline,monotonic-signal
g054,retry load,102,34,9,94,628,ship,edge,drag-penalty
g055,worker slack,82,53,26,46,422,ship,recovery,confidence-floor
g056,session drift,32,65,36,27,168,watch,negative,lane-boundary
g057,queue pressure,98,74,21,65,586,ship,baseline,monotonic-signal
g058,retry load,91,46,36,88,488,ship,edge,drag-penalty
g059,worker slack,91,34,9,104,604,ship,recovery,confidence-floor
g060,session drift,50,66,12,36,356,ship,negative,lane-boundary
g061,queue pressure,77,49,36,87,436,ship,baseline,monotonic-signal
g062,retry load,94,8,29,31,338,ship,edge,drag-penalty
g063,worker slack,35,25,27,94,270,ship,recovery,confidence-floor
g064,session drift,80,36,27,44,372,ship,negative,lane-boundary
g065,queue pressure,106,9,29,66,458,ship,baseline,monotonic-signal
g066,retry load,79,33,10,82,506,ship,edge,drag-penalty
g067,worker slack,113,13,23,51,488,ship,recovery,confidence-floor
g068,session drift,89,75,10,40,546,ship,negative,lane-boundary
g069,queue pressure,81,74,5,39,530,ship,baseline,monotonic-signal
g070,retry load,80,76,4,86,628,ship,edge,drag-penalty
g071,worker slack,39,9,26,71,212,ship,recovery,confidence-floor
g072,session drift,110,13,18,25,444,ship,negative,lane-boundary
g073,queue pressure,105,18,36,93,498,ship,baseline,monotonic-signal
g074,retry load,106,58,5,45,610,ship,edge,drag-penalty
g075,worker slack,110,45,33,26,450,ship,recovery,confidence-floor
g076,session drift,116,76,6,64,720,ship,negative,lane-boundary
g077,queue pressure,78,24,36,87,390,ship,baseline,monotonic-signal
g078,retry load,63,36,11,103,486,ship,edge,drag-penalty
g079,worker slack,59,44,21,35,310,ship,recovery,confidence-floor
g080,session drift,104,51,6,86,666,ship,negative,lane-boundary
g081,queue pressure,42,57,21,30,258,ship,baseline,monotonic-signal
g082,retry load,59,62,36,93,402,ship,edge,drag-penalty
g083,worker slack,115,39,39,43,468,ship,recovery,confidence-floor
g084,session drift,102,58,21,65,570,ship,negative,lane-boundary
g085,queue pressure,55,70,14,81,466,ship,baseline,monotonic-signal
g086,retry load,35,9,12,50,210,ship,edge,drag-penalty
g087,worker slack,73,51,12,39,424,ship,recovery,confidence-floor
g088,session drift,51,39,14,38,302,ship,negative,lane-boundary
g089,queue pressure,44,71,37,85,340,ship,baseline,monotonic-signal
g090,retry load,44,54,8,70,392,ship,edge,drag-penalty
g091,worker slack,91,13,37,24,290,ship,recovery,confidence-floor
g092,session drift,30,30,32,92,236,ship,negative,lane-boundary
g093,queue pressure,47,41,31,44,234,ship,baseline,monotonic-signal
g094,retry load,76,14,11,25,338,ship,edge,drag-penalty
g095,worker slack,33,38,45,63,154,watch,recovery,confidence-floor
g096,session drift,59,18,21,86,360,ship,negative,lane-boundary
